ensembl_gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	hgnc_symbol	description	chromosome_name	start_position	end_position	gene_biotype	entrezgene_id	TPM_L438P_1	TPM_L438P_2	TPM_Control_1	TPM_Control_2	TPM_Control_3	TPM_Control_4	TPM_Control_5	TPM_Control_6
ENSG00000175414	0.322646742331375	5.29160503509745	1.7565436834115	0.115750823106841	0.820111711728151	-5.57102850816743	ARL10	ARF like GTPase 10 [Source:HGNC Symbol;Acc:HGNC:22042]	5	176365487	176401865	protein_coding	285598	3.6782336356864	3.30856372718408	2.97723284049348	3.12813582449927	3.21795219356624	3.3236652076459	2.23764539530498	2.88292236720481
ENSG00000175416	-0.244363309662272	4.66463326936126	-1.9428905068272	0.0866884153811956	0.820111711728151	-5.16193620317107	CLTB	clathrin light chain B [Source:HGNC Symbol;Acc:HGNC:2091]	5	176392494	176416557	protein_coding	1212	4.85584253092315	4.84743479721395	5.2714118556776	5.01769128099599	5.05149474298942	4.97902690793727	4.86917451091446	4.9065171297073
ENSG00000175426	-0.509977072419233	-2.31623423714831	-0.478314547732587	0.644788507124631	0.923654424434051	-5.29814199066882	PCSK1	proprotein convertase subtilisin/kexin type 1 [Source:HGNC Symbol;Acc:HGNC:8743]	5	96390333	96434143	protein_coding	5122	0.189598136806483	0.203972893533824	0.267672420662543	0.0797965642676026	0.0747588790415056	0.0460355842029194	0.0134093749076009	0.106125833816736
ENSG00000175449	0.00337058273653745	0.908218386316541	0.00983547852032832	0.992385175126285	0.99804874935066	-6.0251634234696	RFESD	Rieske Fe-S domain containing [Source:HGNC Symbol;Acc:HGNC:29587]	5	95646718	95684773	protein_coding	317671	2.39949624474089	1.66959601868367	2.09180644578414	2.008969786124	1.70367571342599	2.35846659443886	1.79511151952093	1.86509848147393
ENSG00000175455	-0.104120326264431	6.74403334773914	-0.77120383069527	0.462002988208736	0.872490622276202	-6.76051647566988	CCDC14	coiled-coil domain containing 14 [Source:HGNC Symbol;Acc:HGNC:25766]	3	123897305	123961435	protein_coding	64770	5.7278670194158	5.58902094904864	5.70383769924633	5.78437931214968	5.21835860235771	5.94425426102498	5.87421603389329	5.61369138365474
ENSG00000175463	0.13672926844372	5.76749730727351	0.710238861110614	0.497049830032111	0.878175207396828	-6.78514269920533	TBC1D10C	TBC1 domain family member 10C [Source:HGNC Symbol;Acc:HGNC:24702]	11	67398454	67410092	protein_coding	374403	5.2031214612705	5.62518107809256	5.33928649371704	5.39176919756306	5.03967474156754	5.54004574932837	5.60142539149548	4.91859060176813
ENSG00000175467	-0.181696193816276	6.2731765416253	-1.87748829284609	0.0959955963945202	0.820111711728151	-5.44235538102832	SART1	spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP [Source:HGNC Symbol;Acc:HGNC:10538]	11	65961689	65980137	protein_coding	9092	4.88848317511138	5.02165507882316	5.23664196976832	5.25995641849161	5.20055457257215	5.45534076759951	5.51112155604098	5.26567703767646
ENSG00000175470	0.0783290728772181	5.28042291324183	0.550208542769955	0.596688200986135	0.908387679550721	-6.8560334412725	PPP2R2D	protein phosphatase 2 regulatory subunit Bdelta [Source:HGNC Symbol;Acc:HGNC:23732]	10	131900977	131959834	protein_coding	55844	5.09538731687737	4.71933137212671	4.74505109303138	4.93999211272205	3.90278751255271	4.70052694306595	4.83346146131614	4.68824180332789
ENSG00000175471	-0.118709041753456	5.32107891755131	-0.277711658198704	0.78813374173035	0.956246807273385	-6.98693786997021	MCTP1	multiple C2 and transmembrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26183]	5	94703690	95285094	protein_coding	79772	4.42082103930055	5.22498198768284	5.48763227077786	4.40778304792549	4.25163381582762	4.51697294748716	3.30804743974307	5.60318627443102
ENSG00000175482	0.30129159160317	6.14917483700595	1.66935804348657	0.132280183467868	0.820111711728151	-5.74239551176134	POLD4	DNA polymerase delta 4, accessory subunit [Source:HGNC Symbol;Acc:HGNC:14106]	11	67350772	67356972	protein_coding	57804	7.37128665892419	7.48893192151243	7.54271907350644	7.0682367439284	6.53238399571144	6.97509205568655	6.40475940052236	7.15227813844973
ENSG00000175489	0.375519870568036	0.93343840088201	0.957528034187309	0.365393392474214	0.848926539603224	-5.61426002873024	LRRC25	leucine rich repeat containing 25 [Source:HGNC Symbol;Acc:HGNC:29806]	19	18391137	18397622	protein_coding	126364	1.25822824589598	1.41307409860795	1.43308657256769	0.816724209123502	0.59612891562883	1.36214217670377	0.906746703647575	1.38177618605344
ENSG00000175505	0.0876574966528523	1.07967001923478	0.166840849407929	0.871493911745595	0.976586745844488	-6.09398204265393	CLCF1	cardiotrophin like cytokine factor 1 [Source:HGNC Symbol;Acc:HGNC:17412]	11	67364168	67374177	protein_coding	23529	1.51574121071581	1.94636218667865	2.44402985066474	1.88962578652512	0.6280839224517	1.05990414496542	1.20064496259333	1.67354737885182
ENSG00000175514	0.742297576219516	-2.918606812519	0.813050405364653	0.43891755398423	0.866173357396682	-5.03485893479909	GPR152	G protein-coupled receptor 152 [Source:HGNC Symbol;Acc:HGNC:23622]	11	67451301	67452729	protein_coding	390212	0.195369018089579	0.20024318581032	0.111616286765761	0.0559424964449921	0.562367971393282	0.542779059603257	0.0523463314788868	0.0615038739960094
ENSG00000175518	-0.977425193318074	-0.15702608135864	-1.47454738490537	0.177273858518466	0.820111711728151	-4.80089422930315	UBQLNL	ubiquilin like [Source:HGNC Symbol;Acc:HGNC:28294]	11	5514393	5518431	protein_coding	143630	0.46222302324618	0.435349094816383	0.875430943664789	0.716845191305108	0.721615020635422	0.406933887256201	0.245984794069699	1.25973467809997
ENSG00000175536	-0.484189784257918	0.90890453021929	-1.51137990999623	0.167838465112508	0.820111711728151	-4.93094864911072	LIPT2	lipoyl(octanoyl) transferase 2 [Source:HGNC Symbol;Acc:HGNC:37216]	11	74490519	74493724	protein_coding	387787	1.42495969988162	1.76100479299194	1.57274757414692	2.06552819602061	1.77156489703977	1.82823714238799	1.89323094478592	1.17857952657752
ENSG00000175544	-0.0154780381488064	-1.02817794352522	-0.0215879880798461	0.983287299100187	0.99610935491367	-5.61075203670769	CABP4	calcium binding protein 4 [Source:HGNC Symbol;Acc:HGNC:1386]	11	67452406	67461752	protein_coding	57010	0.255534571881291	0.611807875909052	0.0976701211840557	0.250252175117284	1.19016538990542	1.57823252517196	0.670282905686229	0.312736028821218
ENSG00000175548	-0.0138900938603648	5.13347264975521	-0.0795892322426894	0.938452115647863	0.989196860622954	-6.98912687507533	ALG10B	ALG10 alpha-1,2-glucosyltransferase B [Source:HGNC Symbol;Acc:HGNC:31088]	12	38316762	38329721	protein_coding	144245	3.66955293566287	2.85480656105097	3.09921742801626	3.06216368626066	3.12144831034261	3.05487503900636	2.8613688400054	3.15058225912507
ENSG00000175550	0.118502859759123	5.85990243804772	0.851376441678597	0.418476713950316	0.865379876397006	-6.67999602177325	DRAP1	DR1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:3019]	11	65919274	65921563	protein_coding	10589	6.65214763690502	6.76448147305461	6.89112467541165	6.35703315690038	6.08986087643004	6.42476582136742	6.26875874266156	6.71815648306248
ENSG00000175556	-0.947524986518696	-1.7052486805961	-0.803614472621785	0.444053385236385	0.868281969908837	-5.21779616572431	LONRF3	LON peptidase N-terminal domain and ring finger 3 [Source:HGNC Symbol;Acc:HGNC:21152]	X	118974614	119022925	protein_coding	79836	0.114934662077764	0.194949384738323	0.712769201555447	0.644030687613454	0.258719109256216	0.0797296745245835	0.0248402038458324	0.218725380431061
ENSG00000175564	-0.110129059295552	0.192173397425578	-0.302469511440574	0.769745904310175	0.951841234448984	-5.84986731489675	UCP3	uncoupling protein 3 [Source:HGNC Symbol;Acc:HGNC:12519]	11	74000277	74009085	protein_coding	7352	0.948850494360626	1.17819259544199	1.01362804854631	1.30796586544648	0.714174287992591	1.54461990620753	1.29390543592717	1.12097162196485
ENSG00000175567	-0.0204483880968427	7.20206255522966	-0.092400901944199	0.928573958278604	0.987485286867957	-7.06930459787111	UCP2	uncoupling protein 2 [Source:HGNC Symbol;Acc:HGNC:12518]	11	73974061	73983542	protein_coding	7351	7.42884022341273	7.78517959725303	7.89322087118211	7.18373873576825	6.92131908088574	7.2930816017348	7.08049170550101	7.7892941083661
ENSG00000175573	0.171232247293607	4.55287650024899	1.53055273615812	0.163106165973879	0.820111711728151	-5.76051215517707	C11orf68	chromosome 11 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:28801]	11	65916810	65919062	protein_coding	83638	4.88766271014121	4.68888099797012	4.65731656291013	4.54998631933009	4.38457724756407	4.6342384170793	4.39602690248579	4.6218828458051
ENSG00000175575	-0.196165278542119	4.80952115452137	-1.30316331421424	0.227552907016749	0.820739647893516	-6.06622991423693	PAAF1	proteasomal ATPase associated factor 1 [Source:HGNC Symbol;Acc:HGNC:25687]	11	73876699	73931114	protein_coding	80227	4.97545249788895	4.55444076831465	4.62503021504749	4.87807014444583	4.61765658461612	4.67675625505563	4.81074076395175	4.9778831644903
ENSG00000175581	-0.118464164612743	4.46888633162959	-0.614265385337595	0.555521920992846	0.893993758993015	-6.63713746864809	MRPL48	mitochondrial ribosomal protein L48 [Source:HGNC Symbol;Acc:HGNC:16653]	11	73787872	73865133	protein_coding	51642	5.34763887124263	5.53055625253957	5.2414910579263	5.44843923467388	5.20629274341348	5.2244282628499	5.91329569995586	5.43173022190713
ENSG00000175582	0.206115558111084	6.57680758173274	1.30458002251921	0.227091760191208	0.820739647893516	-6.2193245885586	RAB6A	RAB6A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9786]	11	73675638	73761465	protein_coding	5870	6.07295287777009	5.82344341742881	5.74500896802967	6.00446184117455	4.99006179171883	5.47313365530398	5.41671316283451	5.35583970624581
ENSG00000175592	0.45930972985401	2.14563334057371	0.802615588928752	0.444599442842576	0.868355462041787	-5.96665566154861	FOSL1	FOS like 1, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:13718]	11	65892049	65900573	protein_coding	8061	2.70499166777504	2.67020833873121	3.18618659786149	1.88771553797288	2.56109734024253	0.950192913347223	2.83928160333084	2.02182117220763
ENSG00000175595	-0.00299475080770595	4.13436064610508	-0.0185539602461474	0.985635815615242	0.996829383495009	-6.79628291389539	ERCC4	ERCC excision repair 4, endonuclease catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3436]	16	13920138	13952348	protein_coding	2072	2.66197870748968	2.73054431646536	2.81924961861332	2.51984530661441	2.76056246808364	2.67638838012476	2.76820952539497	2.76567094731833
ENSG00000175602	-0.117953183832146	5.48005220747775	-0.460248974391363	0.657171574084234	0.924579992723763	-6.9012456705021	CCDC85B	coiled-coil domain containing 85B [Source:HGNC Symbol;Acc:HGNC:24926]	11	65890673	65891635	protein_coding	11007	5.07721898230445	5.52077118765458	5.59967529851041	5.00866194441811	5.52047527209527	5.67548293272693	6.00679056136782	5.21280972908793
ENSG00000175606	-0.0030666439778031	4.62430297337045	-0.019522562067307	0.98488604341348	0.996596715519012	-6.91028098956909	TMEM70	transmembrane protein 70 [Source:HGNC Symbol;Acc:HGNC:26050]	8	73972437	73982783	protein_coding	54968	5.18867195837153	5.25362317750709	5.14535016267282	5.09387894173124	4.25326221579633	4.55386093585915	5.33844506022231	4.90711626355221
ENSG00000175634	-0.115502485342474	5.5940559533	-0.920164267413335	0.38348546803256	0.852806583527921	-6.59294090253601	RPS6KB2	ribosomal protein S6 kinase B2 [Source:HGNC Symbol;Acc:HGNC:10437]	11	67428460	67435408	protein_coding	6199	5.37124397922472	5.13831001892343	5.28976081651863	5.49252927328135	5.01294141095353	5.21678213121462	5.31243813740837	5.37389869517475
ENSG00000175643	-0.0777725251198502	4.5947518275187	-0.270084019168024	0.793698841549496	0.957882207941055	-6.82676021745865	RMI2	RecQ mediated genome instability 2 [Source:HGNC Symbol;Acc:HGNC:28349]	16	11249619	11381662	protein_coding	116028	4.98044597924018	4.89575945090537	4.45715029212085	4.80010139635301	4.5431265631435	5.11133705953617	5.91163847437975	4.80766707718664
ENSG00000175662	0.252696652330794	4.62034240502872	1.04578101214752	0.325199110682158	0.83982969860024	-6.3734294482532	TOM1L2	target of myb1 like 2 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11984]	17	17843507	17972469	protein_coding	146691	4.32578416599915	3.69259335288674	3.71119719618711	3.6364964397323	2.56661255374799	3.5810872712956	3.09615928175732	3.92001702719951
ENSG00000175691	-0.268047182434268	1.80990152157294	-1.12951501917575	0.290306855784304	0.833901300452682	-5.53938567753863	ZNF77	zinc finger protein 77 [Source:HGNC Symbol;Acc:HGNC:13150]	19	2933218	2944971	protein_coding	58492	1.68336948122871	1.66931754360081	1.92469166838311	2.08730091086078	1.7103751170392	1.64217475913567	1.67329544896439	1.79601831715529
ENSG00000175699	0.187991988307733	-2.0729217533164	0.165158154983763	0.872776782815632	0.977055263590616	-5.51089405738426	CCDC197	coiled-coil domain containing 197 [Source:HGNC Symbol;Acc:HGNC:19860]	14	93987225	94008863	protein_coding	256369	1.12007651460872	0.112744163463671	0.532920346014176	0.584205368084535	0.0429678570097828	0.394575601979862	0.202449067134512	0.366009369069091
ENSG00000175701	0.379470153760423	2.6120449453961	0.580274569950847	0.577224546327826	0.901057117450259	-6.26342830402603	MTLN	mitoregulin [Source:HGNC Symbol;Acc:HGNC:27339]	2	110211529	110245420	protein_coding	205251	5.52478778863593	5.56738706617746	5.65500582656418	5.24287089997582	5.1364318427695	2.10082698079515	5.43282317970869	5.62222601619637
ENSG00000175711	0.0432357589950554	2.23475095758435	0.0500306665281852	0.961292291074497	0.992727268015735	-6.23988026361788	B3GNTL1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1 [Source:HGNC Symbol;Acc:HGNC:21727]	17	82942149	83051829	protein_coding	146712	2.14698816344858	2.46352960456383	2.51426595427976	2.54791716097224	2.92235448079288	2.73621931143912	2.68936022215005	0.409483265665805
ENSG00000175727	0.296751958758816	4.43916293672059	1.07818871456761	0.311324743052257	0.837210969342411	-6.2948346627739	MLXIP	MLX interacting protein [Source:HGNC Symbol;Acc:HGNC:17055]	12	122078666	122147344	protein_coding	22877	3.15630244029446	3.00196955673849	3.16865711703404	3.34004434397086	1.98102843814659	3.2834967515895	2.90271922178934	2.76249573554292
ENSG00000175756	-0.0711749480151447	5.69930764233529	-0.598387498739634	0.565571043540706	0.897713050203424	-6.85350932804691	AURKAIP1	aurora kinase A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24114]	1	1373729	1375521	protein_coding	54998	6.42182158216296	6.51001224383636	6.54732172751182	6.40830579119397	6.20947512286578	6.46934435942726	6.78512688749192	6.54452261848998
ENSG00000175764	-0.232806698662113	1.0697800976839	-0.93503561869226	0.376207527702577	0.85148916117062	-5.60730313125782	TTLL11	tubulin tyrosine ligase like 11 [Source:HGNC Symbol;Acc:HGNC:18113]	9	121815674	122093606	protein_coding	158135	1.20124302605612	1.42841953765095	1.49533137343734	1.60750455119486	1.23458470384124	1.49120559775411	1.4293968989315	1.47792958288399
ENSG00000175768	-0.254093240024582	5.90029081796194	-1.52837220666219	0.16363829259816	0.820111711728151	-5.90968183313958	TOMM5	translocase of outer mitochondrial membrane 5 [Source:HGNC Symbol;Acc:HGNC:31369]	9	37582646	37592609	protein_coding	401505	6.94357429744473	7.2008943590716	7.18797110648144	7.13779507648119	7.08605935002907	7.18711942172323	7.74245587104189	7.14902573389591
ENSG00000175779	0.436975506914641	-0.820881331476281	0.600179559659823	0.564431659333881	0.897012490566192	-5.61296000360713	LINC02694	long intergenic non-protein coding RNA 2694 [Source:HGNC Symbol;Acc:HGNC:33796]	15	38577150	39180499	lncRNA	400359	2.11148942890374	0.612377978669016	1.81397281968704	1.37221162154195	0.051824504497074	1.37596468428953	0.954886405080818	2.33473701878585
ENSG00000175782	-0.0742688698726113	4.76286545072654	-0.584154730821431	0.574666632675596	0.900229126960487	-6.74167738217338	SLC35E3	solute carrier family 35 member E3 [Source:HGNC Symbol;Acc:HGNC:20864]	12	68746125	68793964	protein_coding	55508	3.76708798951625	3.9074280436604	4.02355158011126	4.01165682381047	3.86784260896027	3.80783082986798	4.27989980603138	4.28305856326379
ENSG00000175787	0.0517626126632988	3.17914383007565	0.264146686458151	0.798116320478078	0.959233110676414	-6.47202031421953	ZNF169	zinc finger protein 169 [Source:HGNC Symbol;Acc:HGNC:12957]	9	94259298	94303967	protein_coding	169841	3.04792605660337	3.29201794920057	3.28164988748017	3.03244101806288	2.67884016105301	3.58417325091176	2.9570988833049	3.0725407735013
ENSG00000175792	-0.262036376121059	6.05091536146632	-1.39301312790186	0.199840525159593	0.820111711728151	-6.09297408277295	RUVBL1	RuvB like AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:10474]	3	128064778	128153914	protein_coding	8607	5.43601831574127	5.7086171381333	5.66167305149992	5.60961784172114	5.6418358683857	5.55758482545679	6.29602928926225	5.66696991322205
ENSG00000175793	-0.17202894620109	0.903464478488408	-0.292259327524311	0.777270791785297	0.953313695585138	-5.97932555044946	SFN	stratifin [Source:HGNC Symbol;Acc:HGNC:10773]	1	26863149	26864456	protein_coding	2810	1.5035110610326	1.49990455017504	1.18036940543315	2.54979088913574	1.20914264584414	1.25762438756878	2.08683470786418	1.14463768810452
ENSG00000175806	-0.019149578439231	-1.32902727432442	-0.0125936853725595	0.990250113740757	0.997959205949677	-5.51848844922295	MSRA	methionine sulfoxide reductase A [Source:HGNC Symbol;Acc:HGNC:7377]	8	10054278	10428897	protein_coding	4482	0.23052275688348	1.41002951831538	1.05798323438214	0.155549779900104	2.10363460110811	1.10698944927582	0.573861160029522	1.21341136552381
